,Username,Name,No_of_followers,No_of_followees,Tweet,Location,Created_at,Like_count,Retweet_count,to0,to1,to2,to3,to4,to5
598,earthmankind,Faiz,74,127,"@Ayang_Utriza @ridwankamil @MUIPusat @kejati_jabar @KejaksaanRI @MahkamahAgung Nggak perlu inisial lah mulai skrg nyebut pelaku pemerkosa, sebut detil beserta fotonya yg gede. Nnti sp tau influencer macem @corbuzier mau pasang muka pelaku gede2 di videotron jln2 keliling jkt, biar jera selamanya ??????",Mars Twin,12/8/2021 9:31,0,0,Ayang_Utriza,ridwankamil,MUIPusat,kejati_jabar,KejaksaanRI,corbuzier
599,atftaufiq,Taufiq Ahmad,32,84,@AREAJULID @corbuzier angkat om..,,12/8/2021 8:26,0,0,AREAJULID,corbuzier,,,,
600,capparuni,Rakyat Kenyang Dikibulin,269,571,Apa benar nih boss Dedy @corbuzier https://t.co/MLbqeI17pe,"Jakarta Selatan, DKI Jakarta",12/8/2021 6:27,0,0,corbuzier,,,,,
601,DodonOndel,Dodon_Ondel,553,845,"RT @HurryKoRn: ""MREKA ITU SIAPA, NEGARA HARUS HADIR""

1. KASAD @tni_ad : Kantor Pol PP di Jakarta Utara didatangi FPI &amp; disuruh masang lagi…",,12/8/2021 6:11,0,131,HurryKoRn,,,,,
602,choeyR,Bakul Tahu,21,248,@AlayBerisik @ARRI_UWO @nyakilham @corbuzier gua mention bro siapa tau om ded lagi pengen cari orang lagi,Pasuruan,12/8/2021 5:46,0,0,AlayBerisik,ARRI_UWO,nyakilham,corbuzier,,
603,NiswaQonita5,Niswa Qonita,13,148,"RT @yashadipura: To @corbuzier 

Ini sebuah request dan challenge
Agar Mr Dudung dan Habib Bahar di undang di podcast anda  untuk debat sil…",,12/8/2021 5:40,0,1730,yashadipura,corbuzier,,,,
604,keanubon,Keanubon,0,21,"Yang perlu diatur itu prokes dan petugas2 terutama di bandara, masih banyak yg lolos Pak @jokowi . Tolong anak-anak sdh cukup “stress” belajar dengan kondisi pandemi ini. Masa Sekolah “ditakuti” untuk tidak memberi libur. @corbuzier",,12/8/2021 5:04,0,0,jokowi,corbuzier,,,,
605,jendzberengsek,H. Jendhul Rakhoncoant,299,347,"@SuparminBAJOEL @EndangMD @fatriaullah @deans3344 @sukma_wahyudin @tanyaAzka @TofaTofa_id @corbuzier celeh..!!!
takok ae....
cuk thel...",Blok-O-UNprat,12/8/2021 3:44,0,0,SuparminBAJOEL,EndangMD,fatriaullah,deans3344,sukma_wahyudin,corbuzier
606,ZulkiflySyarif1,Zulkifly Syarif,8,159,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…",,12/8/2021 3:40,0,792,conan_idn,corbuzier,,,,
607,fatwapras,Fatwa Prasetya,486,361,@fiiidz @corbuzier Sangat berbakat,,12/8/2021 3:14,0,0,fiiidz,corbuzier,,,,
608,DominicT997,AnaMeong,83,435,@andriansyhptr @FiersaBesari @gaktauapapaa @ListyoSigitP @DediMulyadi71 @corbuzier  @KPAI_official  @hotmanParis  om minta tolong dibantu kalau benar adanya ??,Indonesia,12/8/2021 2:48,0,0,andriansyhptr,FiersaBesari,gaktauapapaa,ListyoSigitP,DediMulyadi71,corbuzier  
609,paa_piiyoo,?????????__???1?1?Y??,2851,2859,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…","Menteng, Indonesia",12/8/2021 2:32,0,792,conan_idn,corbuzier,,,,
610,nimidnec,ErrorBoy,1006,3761,"@marshall_marbun @nongandah @tunggalp @KomnasPerempuan Gak usah lah. Nanti ntah malah jd lambat. Langsung saja, netizens.

@ListyoSigitP @mohmahfudmd @riekediahp @corbuzier @budimandjatmiko @Giring_Ganesha",,12/8/2021 2:17,6,0,marshall_marbun,nongandah,tunggalp,KomnasPerempuan,,
611,Aripinipin123,Arifin,938,1145,"@PreneurIs @conan_idn @corbuzier Maaf ,lu pikir Rizieq Shihab itu Orang SUCI ya",,12/8/2021 1:07,0,0,PreneurIs,conan_idn,corbuzier,,,
612,MaRamadhan30,malik ramadhan ode,4,53,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/8/2021 0:59,0,11,Rudi70017360,,,,,
613,andieset13,Andi Setiawan,960,1660,"@tempodotco @Dennysiregar7 @eko_kuntadhi @permadiaktivis1 ini ketua buzzer nya...
@Deputi3Menpora @pialamenpora @bulutangkisRI @corbuzier @msaid_didu mungkin bisa dibantu abang2...",,12/8/2021 0:58,1,0,tempodotco,Dennysiregar7,eko_kuntadhi,permadiaktivis1,,
614,Komar88444391,Komar,0,7,"#tangkapyagoal usut tuntas investasi bodong yagoal yang sudah menipu masyarakat Indonesia 
@corbuzier @detikcom @DivisiHumasPol1 @corbuzier @DediMulyadi71 @CyberPolri @KompasTV @tvOneNews @MataNajwa @jokowi @ojkindonesia @BNI @tni_ad @_TNIAU @DPR_RI @hariankompas @jawapos",,12/8/2021 0:51,0,0,,,,,,
615,Silvia54853776,Silvia,11,59,@yashadipura @corbuzier Allahu akbar.. Lawan kezhaliman,,12/8/2021 0:21,0,0,yashadipura,corbuzier,,,,
616,Silvia54853776,Silvia,11,59,@conan_idn @corbuzier Pejabat zhalim banyak yg tersinggung bib...,,12/8/2021 0:19,0,0,conan_idn,corbuzier,,,,
617,Silvia54853776,Silvia,11,59,@conan_idn @corbuzier Sholualannabii,,12/8/2021 0:17,0,0,conan_idn,corbuzier,,,,
618,Riskytama8,Riskytama,29,84,RT @kurawa: Harusnya @corbuzier diangkat jadi menteri oleh @jokowi karena setiap ada masalah di negeri ini dia mampu hadirkan narsum dengan…,,12/8/2021 0:09,0,237,kurawa,corbuzier,jokowi,,,
619,chooper_d,Haibieb Cangkul®,1396,1471,"@mpok_intan @aniesbaswedan @corbuzier ngerasa dejavu gk. Om? 
Om fitra eri pasti tau kalau lg dikibulin... ????",Petamburan 3,12/7/2021 23:08,0,0,mpok_intan,aniesbaswedan,corbuzier,,,
620,SangAkal,kucing jalanan,514,767,"RT @Komar38717097: @Sandy51343853 @yashadipura @corbuzier Jelas dia berjasa ,mendidik manusia mengenal Tuhannya,mengajarkan ilmu tuk kemasl…",,12/7/2021 22:52,0,1,Komar38717097,Sandy51343853,yashadipura,corbuzier,,
621,SangAkal,kucing jalanan,514,767,"RT @yashadipura: To @corbuzier 

Ini sebuah request dan challenge
Agar Mr Dudung dan Habib Bahar di undang di podcast anda  untuk debat sil…",,12/7/2021 22:48,0,1730,yashadipura,corbuzier,,,,
622,TK_crowned69,TK,15,22,@pikirpribadi @txtdaribogor @corbuzier nih om orangnya,,12/7/2021 18:50,0,0,pikirpribadi,txtdaribogor,corbuzier,,,
623,0IBrain0,?N lesmono?,411,592,"RT @corbuzier: Terpaksa menjadi wanita..

https://t.co/59LoCkpLhK",Erangel,12/7/2021 18:11,0,8,corbuzier,,,,,
624,andrixm28,Andrixmc,9,21,"@donato_pdg @Sandy51343853 @yashadipura @corbuzier Numpang nya ke kakeh habib bahar, bukan ke habib bahar nya kan? Ups",,12/7/2021 18:01,0,0,donato_pdg,Sandy51343853,yashadipura,corbuzier,,
625,denmasLie,Denmas Alie,3,68,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 17:26,0,11,Rudi70017360,,,,,
626,aris_pakgentong,9999,7,19,@abdiagoes91 @LaRam_Jer @tukangrosok___ @NajwaShihab @corbuzier @KickAndyShow Lihat @KickAndyShow seperti makan bubur lembut tapi mengenyangkan....sebuah tontonan yg inspiratif....dan NETRAL....beda kelas ama yg itu...jauh..banget ..kasar dan kadang bikin ngg ketelen...sakit di tenggorokan,,12/7/2021 17:18,0,0,abdiagoes91,LaRam_Jer,tukangrosok___,NajwaShihab,corbuzier,
627,gjp_88,gjp88,7,27,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 16:48,0,11,Rudi70017360,,,,,
628,gerbnrtn,Guregoriusu,92,161,Loh om @corbuzier https://t.co/aLN1D3HpFo,"West Borneo, Indonesia",12/7/2021 16:44,0,0,corbuzier,,,,,
629,budi_darul,Darul Budi Santoso Santoso,6,8,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 16:28,0,11,Rudi70017360,,,,,
630,joshaffat,Im Tsulasie,900,1327,"Up up up up up....@DivHumas_Polri , @komnas_anak , @KomnasPerempuan , @MataNajwa , @corbuzier , @riekediahp 
Mohon cari manusia biadab ini https://t.co/DVeSa0xkgx",Semarang,12/7/2021 16:21,0,0,DivHumas_Polri,komnas_anak,KomnasPerempuan,MataNajwa,corbuzier,
631,ok_ko1977,ok.belo,118,237,@MataNajwa @narasitv @NarasiNewsroom  kalau mau undang rakyat kecil yang di Papua. Tlg dong jangan kaya akunnya @corbuzier https://t.co/0M6mb3fTta,,12/7/2021 16:10,2,0,MataNajwa,narasitv,NarasiNewsroom,corbuzier,,
632,begoeloh,begoeloh,28,0,"@abuomarjakarta @ARRI_UWO @nyakilham @corbuzier kelompok siapa dia berinduk, jelas dahulu ??",,12/7/2021 16:07,0,0,abuomarjakarta,ARRI_UWO,nyakilham,corbuzier,,
633,exaudiLJ,ollobolloh,53,332,tolong @NajwaShihab @DivHumas_Polri @corbuzier @tvOneNews @ListyoSigitP @Metro_TV @tribunnews tolong https://t.co/qDN7R2HR7S,,12/7/2021 15:33,0,0,NajwaShihab,DivHumas_Polri,corbuzier,tvOneNews,ListyoSigitP,
634,LaRam_Jer,ßa?g ?Æ?? ?,5000,5004,"@abdiagoes91 @tukangrosok___ @NajwaShihab @corbuzier @KickAndyShow @KickAndyShow tak tergantikan ??, Andy Noya bestlah kalo urusan mengulik narsum inspratif ??","DKI Jakarta, Indonesia",12/7/2021 15:32,2,0,abdiagoes91,tukangrosok___,NajwaShihab,corbuzier,KickAndyShow,
635,abdiagoes91,#MaskernaDua ????,1081,1291,@LaRam_Jer @tukangrosok___ @NajwaShihab @corbuzier Lebih baik nonton @KickAndyShow lebih mencerahkan &amp; memberikan wawasan,,12/7/2021 15:20,3,0,LaRam_Jer,tukangrosok___,NajwaShihab,corbuzier,KickAndyShow,
636,ok_ko1977,ok.belo,118,237,"Tolong dong @Puspen_TNI @tni_ad
@_TNIAL_ @_TNIAU, tolong nasehati Yang terhormat dan pemberani Bapak Dudung (KASAD) untuk lbh bijaksana untuk mengeluarkan pernyataan dan untuk @corbuzier kalau anda mengaku beragama ISLAM tolong lah lbh bijaksana.
https://t.co/8XHlglyxpf",,12/7/2021 14:55,0,0,Puspen_TNI,tni_ad,,,,
637,ajhien_Lucille,Ajhien,116,149,"@corbuzier buruan sebelum ketinggalan.. 
????????????

https://t.co/LozoG9Z0OL

#SHIBELON #NFT #P2E #METAVERSE #SHIBELONAIRES #SWAP #BUYTHEDIP",Dimana ada cinta,12/7/2021 14:27,0,0,corbuzier,,,,,
638,Levifrosts,LeviFrost,21,51,"@corbuzier Jgn dipaksa, belilah SHIBELON

https://t.co/l9Ed0nKZpm

#SHIBELON #NFT https://t.co/5TIJ6SKnbJ",,12/7/2021 14:20,0,0,corbuzier,,,,,
639,Levifrosts,LeviFrost,21,51,"RT @corbuzier: Terpaksa menjadi wanita..

https://t.co/59LoCkpLhK",,12/7/2021 14:19,0,8,corbuzier,,,,,
640,Nal44969561,Nal,2,83,RT @Doni19642383: @KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOn…,,12/7/2021 13:39,0,3,Doni19642383,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,
641,Mahmudi_fdon,Mahmudi,0,11,"RT @NUMURA: Disaat kondisi seperti ini (paska pandemi) masyarakat ditipu oleh aplikasi yg berkedok investasi ??

#UsutTuntasYagoal 
#Tangkap…",,12/7/2021 13:34,0,1,NUMURA,,,,,
642,Mahmudi_fdon,Mahmudi,0,11,"RT @NUMURA: Ada dugaan Perusahaan Penyelenggara Transfer Dana Nasional yang resmi terdaftar &amp; diawasi BI terlibat dalam kasus ini

#UsutTun…",,12/7/2021 13:33,0,1,NUMURA,,,,,
643,denihenriansyah,Deni H,26,171,RT @imam27baiquni: @KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvO…,Jakarta,12/7/2021 13:29,0,1,imam27baiquni,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,
644,ZebuaRosni,Rosni Zebua,1,3,"@KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOneNews @KorbanYagoal,usut tuntas dan tangkap pelakunya..@NajwaShihab ,@corbuzier ,@poldametrojaya ,@jokowi ,@MataNajwa ,@hotmanParis  ,@tvOneNews ,@Metro_TV ,",,12/7/2021 13:25,0,0,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,detikcom,corbuzier
645,abuomarjakarta,abu omar,22,96,@ARRI_UWO @nyakilham Udah keliatan sih tingkahnya ni orang @corbuzier ...,Jakarta,12/7/2021 13:21,0,0,ARRI_UWO,nyakilham,corbuzier,,,
646,denihenriansyah,Deni H,26,171,RT @Doni19642383: @KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOn…,Jakarta,12/7/2021 13:21,0,3,Doni19642383,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,
647,imam27baiquni,imam27baiquni,3,94,@KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOneNews Mohon di usut dan Viralkan @MataNajwa @corbuzier @CCICPolri @DivHumas_Polri @Puspen_TNI @tvOneNews @KompasTV @CNNIndonesia @karniilyasclub @mohmahfudmd @hotmanParis @detikcom @TRANS7 @kemkominfo @ojkindonesia @PPATK,,12/7/2021 13:14,1,1,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,detikcom,corbuzier
648,mochnasikin23,siqin_achmad,1,2,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 13:13,0,11,Rudi70017360,,,,,
649,Billy70956247,Billy,0,2,"RT @Billy70956247: #tangkapyagoal
#tangkapyagoal
#tangkapyagoal
Penipuan berkedok investasi 

@MataNajwa 
@DivHumas_Polri 
@jokowi 
@corbuz…",,12/7/2021 13:10,0,1,Billy70956247,,,,,
650,Bung1996,Bung,9,130,"@KomediRetjeh Inisial D, nah cocok nih om @corbuzier","DKI Jakarta, Indonesia",12/7/2021 12:43,0,0,KomediRetjeh,corbuzier,,,,
651,Imamashari02,Imam_ashari,1,7,"@yashadipura @corbuzier Preman bersurban, pantaskah di podcast... Guoblok",,12/7/2021 12:12,0,0,yashadipura,corbuzier,,,,
652,ASyaputr,permen susu,245,474,@corbuzier om.. Kejadian lagi.. https://t.co/8cSw1K1JOq,ANFIELD,12/7/2021 11:50,0,0,corbuzier,,,,,
653,Lukina2223,Maria Regina,29,61,RT @taufikajib: @CRYPTOFARMING3 @WhiteBit @HuobiGlobal @BitMartExchange @coinbase @CoinbasePro @VinDAXOfficial @Hotbit_news @bscscan @Panca…,Indonesia,12/7/2021 11:35,0,1,taufikajib,CRYPTOFARMING3,WhiteBit,HuobiGlobal,BitMartExchange,
654,sibohim18,aku,323,167,"Lucu beut dah cing coba ikutan suci atau suca cing @abdelachrian saingan somasinya om @corbuzier (Studio 9 Palapa vs Studio C)
https://t.co/coD5aL5NNB https://t.co/CNGLk0jN4C",,12/7/2021 11:25,0,0,abdelachrian,corbuzier,,,,
655,mymydur,faeyza,55,467,@TORGTogether Abang @corbuzier ????,,12/7/2021 11:00,0,0,TORGTogether,corbuzier,,,,
656,amacomedia,lembu kanigoro,126,541,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…",,12/7/2021 10:28,0,792,conan_idn,corbuzier,,,,
657,kevinzikri666,Kevin Zikri,2,11,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 10:06,0,11,Rudi70017360,,,,,
658,gh3ndis,3ndi5,27,29,"RT @yashadipura: To @corbuzier 

Ini sebuah request dan challenge
Agar Mr Dudung dan Habib Bahar di undang di podcast anda  untuk debat sil…",,12/7/2021 9:53,0,1730,yashadipura,corbuzier,,,,
659,NUMURA,????~JHS~????,2261,2324,"Ada dugaan Perusahaan Penyelenggara Transfer Dana Nasional yang resmi terdaftar &amp; diawasi BI terlibat dalam kasus ini

#UsutTuntasYagoal
#TangkapYagoal

Cc :
@ListyoSigitP 
@bank_indonesia 
@PPATK 
@ojkindonesia 
@Rosianna766Hi 
@AimanWitjaksono 
@NajwaShihab 
@corbuzier",????Indonesia ????,12/7/2021 9:17,2,1,,,,,,
660,Billy70956247,Billy,0,2,"#tangkapyagoal
#tangkapyagoal
#tangkapyagoal
Penipuan berkedok investasi 

@MataNajwa 
@DivHumas_Polri 
@jokowi 
@corbuzier 
@LunaMaya26 
@ArilNoahBand 
@AHMADDHANIPRAST",,12/7/2021 9:10,0,1,,,,,,
661,chairulachir,chairul achir,4159,5000,RT @FKMTI2: @chairulachir @djalil_sofyan @mohmahfudmd @Kepolisian_RI @KejaksaanRI @KPK_RI @Metro_TV @kompascom @RSudjasmin @corbuzier @atr_…,"Mahameru,",12/7/2021 8:55,0,4,FKMTI2,chairulachir,djalil_sofyan,mohmahfudmd,Kepolisian_RI,corbuzier
662,fatriaullah,???? Indonesia Damai ????,6,52,@SuparminBAJOEL @jendzberengsek @EndangMD @deans3344 @sukma_wahyudin @tanyaAzka @TofaTofa_id @corbuzier Bukan orang tapi Babi...Babi hanyut..????,,12/7/2021 8:54,0,0,SuparminBAJOEL,jendzberengsek,EndangMD,deans3344,sukma_wahyudin,
663,chairulachir,chairul achir,4159,5000,RT @Santoso09579056: @FKMTI2 @RSudjasmin @chairulachir @marzukialie_MA @SheeraKe @jokowi @mohmahfudmd @kkpunasional @sutarmanw @OmbudsmanRI…,"Mahameru,",12/7/2021 8:53,0,5,Santoso09579056,FKMTI2,RSudjasmin,chairulachir,marzukialie_MA,
664,dannysoepangat,Danny Krishna Soepangat,445,1296,"RT @PFTee: ??
Thank you @TretanMuslim menghibur kesedihan kami atas adanya problem sosial sebagian masyarakat Ind yg tidak toleran dgn cara…",Jakarta Indonesia,12/7/2021 8:52,0,10,PFTee,,,,,
665,yapaham,S I N N E R,667,2022,"RT @corbuzier: Terpaksa menjadi wanita..

https://t.co/59LoCkpLhK",Surakarta,12/7/2021 8:44,0,8,corbuzier,,,,,
666,SuparminBAJOEL,free NYocoth,1677,663,"@jendzberengsek @EndangMD @fatriaullah @deans3344 @sukma_wahyudin @tanyaAzka @TofaTofa_id @corbuzier Emang ada orang tapi gak jelas ?

Coba cek up mata mungkin aslinya jelas kalo di liat baik2",Dalem Sumur ,12/7/2021 8:41,0,0,jendzberengsek,EndangMD,fatriaullah,deans3344,sukma_wahyudin,corbuzier
667,AgusSullivan11,Agus Sullivan,3,5,"RT @Rudi70017360: #tangkapyagoal bntu angkat kasus ini para pemimpin melarikan uang ribuan masyarakat mencapai 3 triliun .

@_TNIAL_
@jokow…",,12/7/2021 8:35,0,11,Rudi70017360,,,,,
668,jendzberengsek,H. Jendhul Rakhoncoant,299,347,@SuparminBAJOEL @EndangMD @fatriaullah @deans3344 @sukma_wahyudin @tanyaAzka @TofaTofa_id @corbuzier orang-orangan nggak jelas.,Blok-O-UNprat,12/7/2021 8:32,0,0,SuparminBAJOEL,EndangMD,fatriaullah,deans3344,sukma_wahyudin,corbuzier
669,NUMURA,????~JHS~????,2261,2324,"Disaat kondisi seperti ini (paska pandemi) masyarakat ditipu oleh aplikasi yg berkedok investasi ??

#UsutTuntasYagoal 
#TangkapYagoal 

CC :
@najwashihab
@Rosianna766Hi
@aimanwitjaksono
@Rosi_KompasTV
@KompasTV
@metro_tv
@tvOneNews 
@corbuzier
@__AnakKolong 
@_ekokuntadhi",????Indonesia ????,12/7/2021 8:27,3,1,,,,,,
670,karep_q,sa'karep q,1797,2291,"RT @LaRam_Jer: @tukangrosok___ @NajwaShihab @NajwaShihab cerdas menggali fakta ke narsum, dulu
Sekarang jauh berubah ....cendrung memaksaka…",kolong e langit,12/7/2021 8:12,0,5,LaRam_Jer,tukangrosok___,NajwaShihab,NajwaShihab,,
671,Yosriza27781045,Maling BANSOS pdip,46,236,"@FeniRose_ Tanya @corbuzier siapa kakak pembinanya,barangkali dia tau ??",,12/7/2021 7:41,0,0,FeniRose_,corbuzier,,,,
672,SAJUDI_181,wira nata,47,247,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…",,12/7/2021 7:21,0,792,conan_idn,corbuzier,,,,
673,rusdi_gun,Gun Rusdi,3,31,RT @Doni19642383: @KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOn…,,12/7/2021 7:20,0,3,Doni19642383,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,
674,Doni19642383,Doni,0,24,"@KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOneNews Kami memohon untuk usut tuntas sampai setuntas tuntasnya 
@NajwaShihab @MataNajwa @jawapos @detikcom @corbuzier @podakalse @SUARARAKYATIND5 @hotmanparis @tvOneNews 

#tangkapyagoal
#tangkapyagoal
#tangkapyagoal
#tangkapyagoal
#tangkapyagoal",,12/7/2021 7:19,3,3,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,detikcom,
675,HenriquietaF,HenriQuieta Fibia,1,16,@corbuzier Smoga om dedy bisa baca Dm saya ????,,12/7/2021 7:13,0,0,corbuzier,,,,,
676,ntinzzalq,?pt ?? ?,2218,115,@corbuzier hm gmn di ruang ganti ?,AA? 's heart,12/7/2021 6:28,0,0,corbuzier,,,,,
677,istkarima,??? ??? ?? ????,26,147,"RT @mulatt3: @yashadipura @corbuzier Kita uji 2 hal :
1. Nyali hostnya
2. Pengetahuan agama kedua tamunya..

??????", kediri indonesia,12/7/2021 6:06,0,3,mulatt3,yashadipura,corbuzier,,,
678,istkarima,??? ??? ?? ????,26,147,"RT @yashadipura: To @corbuzier 

Ini sebuah request dan challenge
Agar Mr Dudung dan Habib Bahar di undang di podcast anda  untuk debat sil…", kediri indonesia,12/7/2021 6:05,0,1730,yashadipura,corbuzier,,,,
679,lilolue72,Lilolue72,2,49,"@RaspioW @LaRam_Jer @tukangrosok___ @NajwaShihab @corbuzier Polusi suara, sakit kuping saya denger dia bicara.",,12/7/2021 5:42,2,0,RaspioW,LaRam_Jer,tukangrosok___,NajwaShihab,corbuzier,
680,MaulanaLannn,MaulanaLan,79,697,@TaufikI70348691 @corbuzier Sepemikiran,United States,12/7/2021 5:29,0,0,TaufikI70348691,corbuzier,,,,
681,nobadi7,SunAn Gurun Gobi,139,34,"RT @corbuzier: Terpaksa menjadi wanita..

https://t.co/59LoCkpLhK",,12/7/2021 5:25,0,8,corbuzier,,,,,
682,Ikan_kembungg,Ikan Kembungg,9,76,"@BasirWahyu @bloodsport507 @Purwanto_Totti @conan_idn @corbuzier Ada saatnya DA dan janda kena..

Meski fitnah, jadi seorang ngaku 'habib' diwajarkan ya knee kick ampe berdarah2?
Fans bahar nganggep itu normal, ya brarti emang sejenis dgn bahar...

Coba bahas persepsi kalian ini ke orang 'normal'.. Biar tau kalian barbar apa engga..",,12/7/2021 5:13,0,0,BasirWahyu,bloodsport507,Purwanto_Totti,conan_idn,corbuzier,
683,Ikan_kembungg,Ikan Kembungg,9,76,"@bloodsport507 @BasirWahyu @Purwanto_Totti @conan_idn @corbuzier Anda ngomonk A gw bales A kok..

Wajar kok kalo anda kurang IQ makanya cuma bisa insult ngomonk kasar..

Sesuai fans bahar.. Mantap..",,12/7/2021 5:11,0,0,bloodsport507,BasirWahyu,Purwanto_Totti,conan_idn,corbuzier,
684,bloodsport507,Robert DuBois,1,17,"@Ikan_kembungg @BasirWahyu @Purwanto_Totti @conan_idn @corbuzier Diajak ngomong A muter2 ke B C D, ciri khas tjebong. Gak goblok ya bukan tjebong",,12/7/2021 5:03,0,0,Ikan_kembungg,BasirWahyu,Purwanto_Totti,conan_idn,corbuzier,
685,BasirWahyu,????l?? ???? ????N,573,526,"@Ikan_kembungg @bloodsport507 @Purwanto_Totti @conan_idn @corbuzier itu namanya fitnah, hukum fitnah itu lebih kejam daripada pembunuhan. Tapi setidaknya dia sudah kena bogem, daripada macam Denny Siregar atau Abu Jamban, dilaporin juga percuma. Mereka kebal hukum.",,12/7/2021 5:02,0,0,Ikan_kembungg,bloodsport507,Purwanto_Totti,conan_idn,corbuzier,
686,Mriyusekali,Behind the Shadow,725,230,"@MautDzikrul @Uvhie6 @conan_idn @corbuzier .
????

nih Cebong mulai kejang² tampaknya ??

????????",between mars and earth ,12/7/2021 5:02,0,0,MautDzikrul,Uvhie6,conan_idn,corbuzier,,
687,S261217,Sache 261217,0,0,@KorbanYagoal @NajwaShihab @MataNajwa @jawapos @detikcom @poldametrojaya @poldakalsel @SUARARAKYATIND5 @hotmanParis @tvOneNews Mohon usut tuntas sampai ke akarnya @korbanyagoal @NajwaShihab  @MataNajwa @jawapos @detikcom @TMCPoldaMetro @suaramerdeka @hotmanParis  @tvOneNews @corbuzier,,12/7/2021 5:00,0,0,KorbanYagoal,NajwaShihab,MataNajwa,jawapos,detikcom,corbuzier
688,Ikan_kembungg,Ikan Kembungg,9,76,"@bloodsport507 @BasirWahyu @Purwanto_Totti @conan_idn @corbuzier Ada yg niru dandanan gw dan ngaku jdi diri gw? Gw yg bukan habib aja ga bakal knee kick ampe berdarah2.. Lha ini habib..
Tp ya wajar kalo anda pengikutnya nganggep itu normal..

Kan emang sejenis ama dia..
Habib knee kick.. Alasannya karna marah..
Trus blajar agama buat apa..",,12/7/2021 4:55,0,0,bloodsport507,BasirWahyu,Purwanto_Totti,conan_idn,corbuzier,
689,Mlutfi210795,??lutfi??,193,141,"@swashapp @CoinMarketCap Semoga menang

@rajinikanth 
@jokowi 
@corbuzier",,12/7/2021 4:48,0,0,swashapp,CoinMarketCap,,,,
690,NawaNinik,Nawastiti,35,79,@corbuzier Sukaaa?????,,12/7/2021 4:43,0,0,corbuzier,,,,,
691,Nangoku_Rufi,Luthfi Kusumah | ??????,1214,161,@HAripSugihDuit @corbuzier Mudah2an aja??,???,12/7/2021 4:43,0,0,HAripSugihDuit,corbuzier,,,,
692,MautDzikrul,dzikrul maut,15,3,"@Mriyusekali @Uvhie6 @conan_idn @corbuzier Jd kesimpulannya Indonesia negri kafir ya..
Okay fix.
Anda takfiri.

*end of discussion*",Bumi Allaah,12/7/2021 4:43,0,0,Mriyusekali,Uvhie6,conan_idn,corbuzier,,
